policy,split,opponent,pair_index,seed,learner_side,outcome,objective_completed,learner_score,opponent_score,decisions,terminated,truncated,peer_tic_lag_max,protocol_inconsistent,scenario_hash,action_tic_inconsistent,score_event_inconsistent,environment_attempts,score_difference
random_legal,test,fixed_route,586,2020893199,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,586,2020893199,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,587,853037880,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,587,853037880,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,588,66234800,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,588,66234800,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,589,429355298,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,589,429355298,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,590,2015377386,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,590,2015377386,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,591,1720546867,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,591,1720546867,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,592,102386444,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,592,102386444,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,593,873424386,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,593,873424386,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,594,2105160809,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,594,2105160809,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,595,1840984743,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,595,1840984743,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,596,355819191,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,596,355819191,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,597,624765745,host,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,597,624765745,opponent,draw,False,0,0,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,fixed_route,598,1912780997,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,598,1912780997,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,fixed_route,599,636364990,host,win,False,1,0,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,1
random_legal,test,fixed_route,599,636364990,opponent,loss,False,0,1,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,600,481574424,host,loss,False,0,2,164,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,600,481574424,opponent,loss,False,0,2,171,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,601,399848117,host,loss,False,0,3,159,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,601,399848117,opponent,loss,False,0,3,180,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,602,327046408,host,loss,False,0,2,179,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,602,327046408,opponent,loss,False,0,2,159,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,603,1227279489,host,loss,False,1,2,175,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,603,1227279489,opponent,loss,False,0,3,105,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,604,223021633,host,loss,False,1,3,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,604,223021633,opponent,loss,False,0,3,110,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,605,1680787678,host,loss,False,1,2,163,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,605,1680787678,opponent,loss,False,0,3,118,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,606,575993435,host,loss,False,0,2,166,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,606,575993435,opponent,loss,False,0,2,178,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,607,114380679,host,loss,False,0,2,177,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,607,114380679,opponent,loss,False,0,2,159,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,608,2000628560,host,loss,False,0,2,175,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,608,2000628560,opponent,loss,False,0,2,163,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,609,918196769,host,loss,False,0,2,182,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,609,918196769,opponent,loss,False,0,2,165,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,610,289785083,host,loss,False,1,3,156,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,610,289785083,opponent,loss,False,0,3,118,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,611,568262502,host,loss,False,0,2,169,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,611,568262502,opponent,loss,False,0,2,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,612,1155813244,host,loss,False,0,3,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,612,1155813244,opponent,loss,False,0,2,171,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,613,991807610,host,draw,True,2,2,516,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,0
random_legal,test,objective_first,613,991807610,opponent,loss,False,0,3,110,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,614,239943752,host,loss,False,0,2,168,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,614,239943752,opponent,loss,False,0,2,168,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,615,1203833645,host,loss,False,0,2,174,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,615,1203833645,opponent,loss,False,0,3,163,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,616,1667850933,host,loss,False,1,2,178,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,616,1667850933,opponent,loss,False,0,3,105,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,617,407214639,host,loss,False,0,2,173,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,617,407214639,opponent,loss,False,0,3,176,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,618,1960772038,host,loss,False,0,3,177,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,618,1960772038,opponent,loss,False,0,3,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,619,1338829655,host,loss,False,0,2,171,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,619,1338829655,opponent,loss,False,0,2,164,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,620,380517358,host,loss,False,0,3,171,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,620,380517358,opponent,loss,False,0,2,163,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,621,345518655,host,loss,False,1,2,174,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,621,345518655,opponent,loss,False,0,3,113,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,622,2113907755,host,loss,False,1,3,163,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,622,2113907755,opponent,loss,False,0,3,117,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,623,1450063133,host,loss,False,0,2,175,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,623,1450063133,opponent,loss,False,0,3,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,624,2114369889,host,loss,False,0,2,170,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,624,2114369889,opponent,loss,False,0,3,175,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,625,1406612249,host,loss,False,0,2,171,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,625,1406612249,opponent,loss,False,0,2,170,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,626,701812028,host,loss,False,1,3,179,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,626,701812028,opponent,loss,False,0,3,109,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,627,1140664544,host,loss,False,1,3,171,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,627,1140664544,opponent,loss,False,0,2,108,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,628,1216429652,host,loss,False,0,3,164,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,628,1216429652,opponent,loss,False,0,2,184,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,629,974929378,host,loss,False,1,3,179,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,629,974929378,opponent,loss,False,0,3,109,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,630,733799593,host,loss,False,0,3,165,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,630,733799593,opponent,loss,False,0,1,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,631,1711651374,host,loss,False,0,2,165,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,631,1711651374,opponent,loss,False,0,3,187,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,632,1106442172,host,loss,False,0,2,168,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,632,1106442172,opponent,loss,False,0,1,523,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,633,425016207,host,loss,False,0,3,173,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,633,425016207,opponent,loss,False,0,3,170,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,634,122219748,host,loss,False,0,3,173,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,634,122219748,opponent,loss,False,0,2,169,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,635,471975362,host,loss,False,1,2,175,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,635,471975362,opponent,loss,False,0,3,109,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,636,1641558962,host,loss,False,1,2,183,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,636,1641558962,opponent,loss,False,0,3,101,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,637,1196696527,host,loss,False,1,2,176,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,637,1196696527,opponent,loss,False,0,3,109,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,638,1122336543,host,loss,False,1,3,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,638,1122336543,opponent,loss,False,0,3,110,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,639,1426656521,host,loss,False,0,3,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,639,1426656521,opponent,loss,False,0,2,171,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,640,159298966,host,loss,False,1,2,165,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,640,159298966,opponent,loss,False,0,2,113,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,641,1723424792,host,loss,False,0,2,167,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,641,1723424792,opponent,loss,False,0,3,171,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,642,1331866217,host,loss,False,0,3,173,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,642,1331866217,opponent,loss,False,0,2,169,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,643,2087069979,host,loss,False,0,3,177,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,643,2087069979,opponent,loss,False,0,3,162,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,644,1363259989,host,loss,False,1,2,178,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,644,1363259989,opponent,loss,False,0,2,112,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,645,393826954,host,loss,False,0,3,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,645,393826954,opponent,loss,False,0,3,166,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,646,882573120,host,loss,False,1,3,165,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,646,882573120,opponent,loss,False,0,3,117,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,647,734253006,host,loss,False,1,2,164,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,647,734253006,opponent,loss,False,0,2,118,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,648,1858368224,host,loss,False,0,2,174,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,objective_first,648,1858368224,opponent,loss,False,0,3,170,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-3
random_legal,test,objective_first,649,144652039,host,loss,False,1,2,170,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-1
random_legal,test,objective_first,649,144652039,opponent,loss,False,0,2,118,False,True,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,-2
random_legal,test,aggressive_script,650,1193032465,host,win,True,3,0,129,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,650,1193032465,opponent,win,True,3,1,180,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
random_legal,test,aggressive_script,651,2142455145,host,win,True,3,0,191,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,651,2142455145,opponent,win,True,3,0,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,652,588862178,host,win,True,3,0,141,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,652,588862178,opponent,win,True,3,1,179,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,2
random_legal,test,aggressive_script,653,1628558178,host,win,True,3,0,201,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,653,1628558178,opponent,win,True,3,0,183,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,654,106633536,host,win,True,3,0,216,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,654,106633536,opponent,win,True,3,0,205,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,655,1812954865,host,win,True,3,0,169,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,655,1812954865,opponent,win,True,3,0,159,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,656,1722105685,host,win,True,3,0,191,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,656,1722105685,opponent,win,True,3,0,201,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,657,2052533859,host,win,True,3,0,148,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,657,2052533859,opponent,win,True,3,0,154,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,658,54132418,host,win,True,3,0,197,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,658,54132418,opponent,win,True,3,0,176,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,659,1822669359,host,win,True,3,0,191,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,659,1822669359,opponent,win,True,3,0,167,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,660,832991833,host,win,True,3,0,184,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
random_legal,test,aggressive_script,660,832991833,opponent,win,True,3,0,173,True,False,0,False,91569d20cd52844cfa31284fe8df2886b3d8f2860bacfb6070c5d828511a7cb8,False,False,1,3
